"","x","y"
"188",77750,0.0737571181537231
"189",77996,0.0736463298278343
"190",78034,0.07362902505464
"191",78340,0.0734880098440188
"192",78587,0.0733722790818988
"193",78648,0.0733434725811825
"194",78796,0.0732732555746555
"195",78846,0.0732494375055687
"196",78946,0.0732016700014834
"197",79338,0.0730130656082556
"198",79362,0.073001464640875
"199",79444,0.0729617950001979
"200",79467,0.072950659973643
"201",79597,0.0728876704305644
"202",79656,0.0728590610080857
"203",79677,0.0728488758246112
"204",79777,0.0728003662751307
"205",79985,0.0726994876763693
"206",80074,0.0726563655065793
"207",80169,0.0726103859973864
"208",80177,0.0726065168894078
"209",80685,0.0723622460122347
"210",80750,0.0723312612770609
"211",80896,0.0722584669347774
"212",81076,0.0721598597840238
"213",81211,0.072079667547851
"214",81311,0.0720169110377999
