"","x","y"
"188",273400,0.0615681902069487
"189",273500,0.0615321766690014
"190",274700,0.0611030928215876
"191",275200,0.0609261221949574
"192",276700,0.0604024725105713
"193",277300,0.0601963558070859
"194",277800,0.0600261791257167
"195",278100,0.05992479578615
"196",278800,0.0596904363715125
"197",279200,0.0595579557417175
"198",279800,0.059361288360551
"199",279800,0.059361288360551
"200",280300,0.0591993551082353
"201",282000,0.0586630211801208
"202",282200,0.0586014514086024
"203",283500,0.0582096488661188
"204",283800,0.0581213781138668
"205",284000,0.0580629939678896
"206",284200,0.0580049852490355
"207",285300,0.0576928399319298
"208",285900,0.0575276757688305
"209",285900,0.0575276757688305
"210",286700,0.057313303970104
"211",287100,0.0572080155194379
"212",288100,0.0569464173405081
"213",288300,0.0568943736989097
"214",288800,0.0567646636381887
