"","x","y"
"1",0.0808943828394837,0.00370250326371634
"2",0.138296882270824,0.0066835080452727
"3",0.159407407407407,0.00791420534633173
"4",0.161962365591398,0.00806786444685393
"5",0.186847599164927,0.00961640122340234
"6",0.20467385721623,0.010782197099745
"7",0.208142950391645,0.0110144179551909
"8",0.214379730174399,0.0114362262050219
"9",0.215643219504808,0.0115223510046414
"10",0.216536571263371,0.011583381658546
"11",0.21784064665127,0.0116726733869487
"12",0.223833988113227,0.012086112335466
"13",0.22733376436067,0.0123298534183198
"14",0.228108165205451,0.0123840157667275
"15",0.229066328686101,0.0124511453599306
"16",0.230252518970021,0.012534426134134
"17",0.230262397410704,0.0125351204998077
"18",0.234633885622662,0.0128437123100492
"19",0.235610766045549,0.0129130299281923
"20",0.236692015209125,0.0129899051683945
"21",0.237762237762238,0.0130661532273689
"22",0.242133077107855,0.0133791672754547
"23",0.25182055200935,0.0140820862107182
"24",0.252850266024829,0.014157537404672
"25",0.255680459220282,0.0143656391604916
"26",0.261239096399016,0.0147774273926341
"27",0.267148014440433,0.0152195824595383
"28",0.272381320949432,0.0156149460521868
"29",0.27346545554638,0.015697288549945
"30",0.279165001997603,0.0161326408241569
"31",0.279390063944909,0.0161499163090368
"32",0.286473760157971,0.0166969040590708
"33",0.289206842923795,0.0169096213897605
"34",0.29197922677438,0.0171263426573794
"35",0.3013719282376,0.0178675922967128
"36",0.303249097472924,0.0180170199934379
"37",0.306167808853491,0.0182502003299022
"38",0.312514984416207,0.0187608025573265
"39",0.313387912352516,0.0188314001083377
"40",0.315247121684371,0.0189820625124738
"41",0.315334773218143,0.0189891754755946
"42",0.319327731092437,0.0193141622854085
"43",0.328131204828846,0.0200372325488134
"44",0.331656184486373,0.020329256657548
"45",0.337859858772406,0.0208466247833257
"46",0.341906202723147,0.0211864124510698
"47",0.350059880239521,0.021876636781766
"48",0.352286558859329,0.0220664006436053
"49",0.367283533702553,0.0233584353678116
"50",0.384667761445108,0.0248857772362143
"51",0.386680433660299,0.0250646092419867
"52",0.401761952831054,0.0264175256342899
"53",0.401977155834614,0.0264369930326161
"54",0.40265760197775,0.0264985762640748
"55",0.404133875291879,0.0266323397869196
"56",0.406474820143885,0.0268448825616633
"57",0.41743679163034,0.0278471296001446
"58",0.418748665385437,0.0279678339241471
"59",0.421352019785655,0.0282078416438669
"60",0.42724609375,0.0287535433187552
"61",0.430232558139535,0.0290312594550676
"62",0.437868463364214,0.0297449977273791
"63",0.440431572969903,0.0299857420875717
"64",0.444586803331198,0.0303772596784384
"65",0.450634938794188,0.0309498216881905
"66",0.451528612490201,0.0310346912397054
"67",0.45443302891933,0.0313109868053471
"68",0.463476070528967,0.0321758121453322
"69",0.465861532942724,0.0324050810293073
"70",0.467979926597259,0.0326090744643997
"71",0.469161134580567,0.0327232845383353
"72",0.471104435133212,0.0329127292594802
"73",0.474125874125874,0.033210981794327
"74",0.475836431226766,0.0333817622205332
"75",0.48923812777588,0.0347631782290318
"76",0.49132094053921,0.0349840517639228
"77",0.49866785079929,0.035774359232199
"78",0.502776782515228,0.0362231274997712
"79",0.503006601909087,0.036248355943872
"80",0.503982477100757,0.0363556256440082
"81",0.50528,0.0364985999322345
"82",0.506515906477578,0.0366351402408898
"83",0.514830166334715,0.0375615651250372
"84",0.517761916482074,0.037890970292051
"85",0.520974576271186,0.0382531979930194
"86",0.521147540983607,0.0382727322961239
"87",0.524749373433584,0.0386801462859548
"88",0.52986459925748,0.039260289092978
"89",0.534582942830366,0.0397962064050252
"90",0.542010684798446,0.0406393428295085
"91",0.546225308920357,0.0411164140262609
"92",0.547457627118644,0.0412556085650277
"93",0.55025041736227,0.0415704448360152
"94",0.552751742369623,0.0418515809296211
"95",0.553071189925469,0.0418874211925784
"96",0.55307994757536,0.0418884035379855
"97",0.554112554112554,0.0420041486853711
"98",0.557219768083931,0.0423513823574918
"99",0.559139784946237,0.0425650773469646
"100",0.559282822440717,0.042580968647347
"101",0.561844581876849,0.0428648644438237
"102",0.562832662598987,0.0429739863484493
"103",0.5639734493019,0.0430996962442743
"104",0.565004452359751,0.0432130441232098
"105",0.567671232876712,0.0435050015728099
"106",0.568553459119497,0.0436011787392587
"107",0.570926776546879,0.0438588413341656
"108",0.577160883280757,0.0445275686962142
"109",0.577627118644068,0.0445770732505572
"110",0.578011317704123,0.0446178110556692
"111",0.581579992060341,0.0449937005702742
"112",0.58248416414211,0.0450881924203714
"113",0.585972850678733,0.0454497996782626
"114",0.588679245283019,0.0457269010510308
"115",0.588985507246377,0.0457580623830902
"116",0.590361445783133,0.0458975551054463
"117",0.590835512389491,0.0459454220418334
"118",0.591177296993537,0.0459798698710776
"119",0.592217361271011,0.0460843704939698
"120",0.592714100198209,0.0461341056340974
"121",0.593569426168545,0.0462194752754855
"122",0.594936708860759,0.0463552268346041
"123",0.595967907837893,0.0464570166024999
"124",0.596728307254623,0.0465317431466511
"125",0.596956829440906,0.0465541448822022
"126",0.598980397788468,0.0467513699999779
"127",0.599037690457097,0.0467569237193124
"128",0.601029916625797,0.0469489839794126
"129",0.60427807486631,0.0472575926335625
"130",0.605226960110041,0.0473466543540683
"131",0.60671834625323,0.0474856095031058
"132",0.611556982343499,0.0479275115683685
"133",0.611736022607636,0.0479435935285713
"134",0.614258803072019,0.0481680860246977
"135",0.621614844533601,0.0487991977102633
"136",0.622973203618365,0.0489117393787121
"137",0.624773960216998,0.0490589337660359
"138",0.625,0.0490772471838011
"139",0.62574928329424,0.0491376901331492
"140",0.627989371124889,0.0493159554431043
